source_file,Case_ID,Prompt_ID,Task_Type,Fold,y_true,template,permutation,M4_pred,M4_code,M4_code_scores,M4_score_margin
OOF_M4_SENS_T1_P1_identity.csv,CASE_0556,SG_013,source_grounded_generation,4,1,P1,identity,0,A,"{""A"": -0.12325379252433777, ""B"": -2.15450382232666}",2.03125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0557,SG_013,source_grounded_generation,4,1,P1,identity,1,B,"{""A"": -8.81264877319336, ""B"": -0.00014888131408952177}",8.8125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0558,SG_013,source_grounded_generation,4,1,P1,identity,0,A,"{""A"": 0.0, ""B"": -16.8125}",16.8125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0559,SG_014,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -25.1875}",25.1875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0560,SG_014,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -24.96875}",24.96875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0561,SG_014,source_grounded_generation,3,1,P1,identity,0,A,"{""A"": -0.0023258081637322903, ""B"": -6.064826011657715}",6.0625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0562,SG_014,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -2.9594876766204834, ""B"": -0.053237732499837875}",2.90625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0563,SG_014,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -10.28128433227539, ""B"": -3.421248038648628e-05}",10.28125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0564,SG_014,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": -0.07888974994421005, ""B"": -2.578889846801758}",2.5
OOF_M4_SENS_T1_P1_identity.csv,CASE_0565,SG_015,source_grounded_generation,3,1,P1,identity,0,A,"{""A"": 0.0, ""B"": -21.25}",21.25
OOF_M4_SENS_T1_P1_identity.csv,CASE_0566,SG_015,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": -2.3841830625315197e-06, ""B"": -12.968751907348633}",12.96875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0567,SG_015,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -11.968756675720215, ""B"": -6.318072337307967e-06}",11.96875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0568,SG_015,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -4.141034126281738, ""B"": -0.016034230589866638}",4.125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0569,SG_015,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -9.937548637390137, ""B"": -4.827859811484814e-05}",9.9375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0570,SG_015,source_grounded_generation,3,1,P1,identity,0,A,"{""A"": 0.0, ""B"": -17.34375}",17.34375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0571,SG_016,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -20.59375}",20.59375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0572,SG_016,source_grounded_generation,3,1,P1,identity,0,A,"{""A"": -9.179073458653875e-06, ""B"": -11.593759536743164}",11.59375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0573,SG_016,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -19.5625}",19.5625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0574,SG_016,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -5.846643924713135, ""B"": -0.0028937868773937225}",5.84375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0575,SG_016,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -15.875, ""B"": -1.1920928244535389e-07}",15.875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0576,SG_016,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -20.625}",20.625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0577,SG_017,source_grounded_generation,0,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -21.53125}",21.53125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0578,SG_017,source_grounded_generation,0,1,P1,identity,1,B,"{""A"": -3.681751251220703, ""B"": -0.025501256808638573}",3.65625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0579,SG_017,source_grounded_generation,0,0,P1,identity,0,A,"{""A"": -5.960462772236497e-07, ""B"": -14.375000953674316}",14.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0580,SG_017,source_grounded_generation,0,1,P1,identity,0,A,"{""A"": -0.22541262209415436, ""B"": -1.6004126071929932}",1.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0581,SG_017,source_grounded_generation,0,1,P1,identity,1,B,"{""A"": -14.187500953674316, ""B"": -7.152555099310121e-07}",14.1875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0582,SG_017,source_grounded_generation,0,1,P1,identity,0,A,"{""A"": -1.1920928244535389e-07, ""B"": -15.6875}",15.6875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0583,SG_018,source_grounded_generation,2,1,P1,identity,0,A,"{""A"": 0.0, ""B"": -19.15625}",19.15625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0584,SG_018,source_grounded_generation,2,1,P1,identity,1,B,"{""A"": -8.000335693359375, ""B"": -0.00033539868309162557}",8.0
OOF_M4_SENS_T1_P1_identity.csv,CASE_0585,SG_018,source_grounded_generation,2,1,P1,identity,0,A,"{""A"": -0.0017561980057507753, ""B"": -6.345506191253662}",6.34375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0586,SG_018,source_grounded_generation,2,1,P1,identity,1,B,"{""A"": -8.219019889831543, ""B"": -0.0002694958820939064}",8.21875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0587,SG_018,source_grounded_generation,2,1,P1,identity,1,B,"{""A"": -9.281343460083008, ""B"": -9.30981186684221e-05}",9.28125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0588,SG_018,source_grounded_generation,2,1,P1,identity,0,A,"{""A"": -2.3841830625315197e-06, ""B"": -12.968751907348633}",12.96875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0589,SG_019,source_grounded_generation,1,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -22.8125}",22.8125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0590,SG_019,source_grounded_generation,1,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -16.9375}",16.9375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0591,SG_019,source_grounded_generation,1,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -24.28125}",24.28125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0592,SG_019,source_grounded_generation,1,1,P1,identity,0,A,"{""A"": 0.0, ""B"": -22.375}",22.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0593,SG_019,source_grounded_generation,1,1,P1,identity,1,B,"{""A"": -0.9167617559432983, ""B"": -0.5105117559432983}",0.40625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0594,SG_019,source_grounded_generation,1,1,P1,identity,0,A,"{""A"": -2.3841855067985307e-07, ""B"": -15.28125}",15.28125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0595,SG_020,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -1.8309202194213867, ""B"": -0.17467015981674194}",1.65625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0596,SG_020,source_grounded_generation,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -19.0625}",19.0625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0597,SG_020,source_grounded_generation,3,1,P1,identity,0,A,"{""A"": -0.019916201010346413, ""B"": -3.926166296005249}",3.90625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0598,SG_020,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -17.5, ""B"": 0.0}",17.5
OOF_M4_SENS_T1_P1_identity.csv,CASE_0599,SG_020,source_grounded_generation,3,1,P1,identity,1,B,"{""A"": -15.25, ""B"": -2.3841855067985307e-07}",15.25
OOF_M4_SENS_T1_P1_identity.csv,CASE_0600,SG_020,source_grounded_generation,3,1,P1,identity,0,A,"{""A"": -0.0002454218047205359, ""B"": -8.312745094299316}",8.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0601,CT_001,multi_entity_context_tracking,2,1,P1,identity,0,A,"{""A"": -9.179073458653875e-06, ""B"": -11.593759536743164}",11.59375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0602,CT_001,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -13.156251907348633, ""B"": -1.9073468138230965e-06}",13.15625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0603,CT_001,multi_entity_context_tracking,2,1,P1,identity,0,A,"{""A"": -3.218599158572033e-05, ""B"": -10.343782424926758}",10.34375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0604,CT_001,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -3.742724657058716, ""B"": -0.02397463284432888}",3.71875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0605,CT_001,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -16.1875, ""B"": -1.1920928244535389e-07}",16.1875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0606,CT_001,multi_entity_context_tracking,2,0,P1,identity,0,A,"{""A"": -1.1920928244535389e-07, ""B"": -16.125}",16.125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0607,CT_002,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -26.375}",26.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0608,CT_002,multi_entity_context_tracking,4,1,P1,identity,0,A,"{""A"": -2.3841855067985307e-07, ""B"": -15.375}",15.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0609,CT_002,multi_entity_context_tracking,4,1,P1,identity,0,A,"{""A"": 0.0, ""B"": -19.28125}",19.28125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0610,CT_002,multi_entity_context_tracking,4,1,P1,identity,0,A,"{""A"": -1.1920928244535389e-07, ""B"": -16.0625}",16.0625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0611,CT_002,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -4.110289096832275, ""B"": -0.016539018601179123}",4.09375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0612,CT_002,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -19.90625}",19.90625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0613,CT_003,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -5.535203456878662, ""B"": -0.003953261766582727}",5.53125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0614,CT_003,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -12.500003814697266, ""B"": -3.6954811548639555e-06}",12.5
OOF_M4_SENS_T1_P1_identity.csv,CASE_0615,CT_003,multi_entity_context_tracking,1,0,P1,identity,0,A,"{""A"": -2.3841830625315197e-06, ""B"": -12.937501907348633}",12.9375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0616,CT_003,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -2.9003260135650635, ""B"": -0.05657599866390228}",2.84375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0617,CT_003,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -16.03125, ""B"": -1.1920928244535389e-07}",16.03125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0618,CT_003,multi_entity_context_tracking,1,0,P1,identity,1,B,"{""A"": -6.345506191253662, ""B"": -0.0017561980057507753}",6.34375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0619,CT_004,multi_entity_context_tracking,2,1,P1,identity,0,A,"{""A"": -5.149708886165172e-05, ""B"": -9.875051498413086}",9.875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0620,CT_004,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -9.093862533569336, ""B"": -0.00011240804451517761}",9.09375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0621,CT_004,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -4.480146408081055, ""B"": -0.011396428570151329}",4.46875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0622,CT_004,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -6.626326084136963, ""B"": -0.0013259199913591146}",6.625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0623,CT_004,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -8.593935012817383, ""B"": -0.00018523407925385982}",8.59375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0624,CT_004,multi_entity_context_tracking,2,0,P1,identity,0,A,"{""A"": -1.0728830375228426e-06, ""B"": -13.781250953674316}",13.78125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0625,CT_005,multi_entity_context_tracking,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -23.3125}",23.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0626,CT_005,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -7.157029628753662, ""B"": -0.0007796823629178107}",7.15625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0627,CT_005,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -1.1582013368606567, ""B"": -0.3769513666629791}",0.78125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0628,CT_005,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -1.550844430923462, ""B"": -0.2383444905281067}",1.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0629,CT_005,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -7.53178596496582, ""B"": -0.0005359405186027288}",7.53125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0630,CT_005,multi_entity_context_tracking,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -23.34375}",23.34375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0631,CT_006,multi_entity_context_tracking,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -23.28125}",23.28125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0632,CT_006,multi_entity_context_tracking,3,1,P1,identity,0,A,"{""A"": -0.6931471824645996, ""B"": -0.6931471824645996}",0.0
OOF_M4_SENS_T1_P1_identity.csv,CASE_0633,CT_006,multi_entity_context_tracking,3,0,P1,identity,0,A,"{""A"": -4.768370445162873e-07, ""B"": -14.53125}",14.53125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0634,CT_006,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -3.3482773303985596, ""B"": -0.03577728569507599}",3.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0635,CT_006,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -8.37523078918457, ""B"": -0.00023052419419400394}",8.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0636,CT_006,multi_entity_context_tracking,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -19.5}",19.5
OOF_M4_SENS_T1_P1_identity.csv,CASE_0637,CT_007,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -21.84375}",21.84375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0638,CT_007,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -15.6875, ""B"": -1.1920928244535389e-07}",15.6875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0639,CT_007,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -18.90625}",18.90625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0640,CT_007,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -3.560098171234131, ""B"": -0.028848126530647278}",3.53125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0641,CT_007,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -4.975677967071533, ""B"": -0.00692775659263134}",4.96875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0642,CT_007,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -23.40625}",23.40625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0643,CT_008,multi_entity_context_tracking,0,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -23.21875}",23.21875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0644,CT_008,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -17.03125, ""B"": 0.0}",17.03125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0645,CT_008,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -6.439099311828613, ""B"": -0.001599105424247682}",6.4375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0646,CT_008,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -8.09405517578125, ""B"": -0.0003053675754927099}",8.09375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0647,CT_008,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -7.5942535400390625, ""B"": -0.0005034133209846914}",7.59375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0648,CT_008,multi_entity_context_tracking,0,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -25.5}",25.5
OOF_M4_SENS_T1_P1_identity.csv,CASE_0649,CT_009,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -8.781403541564941, ""B"": -0.00015352977789007127}",8.78125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0650,CT_009,multi_entity_context_tracking,1,0,P1,identity,0,A,"{""A"": -1.2993727978027891e-05, ""B"": -11.25001335144043}",11.25
OOF_M4_SENS_T1_P1_identity.csv,CASE_0651,CT_009,multi_entity_context_tracking,1,0,P1,identity,0,A,"{""A"": -0.0006073060794733465, ""B"": -7.406857490539551}",7.40625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0652,CT_009,multi_entity_context_tracking,1,1,P1,identity,0,A,"{""A"": -0.005570365581661463, ""B"": -5.193070411682129}",5.1875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0653,CT_009,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -19.0, ""B"": 0.0}",19.0
OOF_M4_SENS_T1_P1_identity.csv,CASE_0654,CT_009,multi_entity_context_tracking,1,0,P1,identity,1,B,"{""A"": -1.013437271118164, ""B"": -0.4509372115135193}",0.5625000596046448
OOF_M4_SENS_T1_P1_identity.csv,CASE_0655,CT_010,multi_entity_context_tracking,2,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -18.6875}",18.6875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0656,CT_010,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -6.595118045806885, ""B"": -0.0013679441763088107}",6.59375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0657,CT_010,multi_entity_context_tracking,2,0,P1,identity,0,A,"{""A"": -1.1920928244535389e-07, ""B"": -16.15625}",16.15625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0658,CT_010,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -0.8981232643127441, ""B"": -0.5231232643127441}",0.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0659,CT_010,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -8.000335693359375, ""B"": -0.00033539868309162557}",8.0
OOF_M4_SENS_T1_P1_identity.csv,CASE_0660,CT_010,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -14.875, ""B"": -3.576278118089249e-07}",14.875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0661,CT_011,multi_entity_context_tracking,4,1,P1,identity,0,A,"{""A"": -7.629365427419543e-06, ""B"": -11.781257629394531}",11.78125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0662,CT_011,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -7.313167095184326, ""B"": -0.0006668727728538215}",7.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0663,CT_011,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -11.375011444091797, ""B"": -1.1444026313256472e-05}",11.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0664,CT_011,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -1.8309202194213867, ""B"": -0.17467015981674194}",1.65625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0665,CT_011,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -6.002475738525391, ""B"": -0.0024756519123911858}",6.0
OOF_M4_SENS_T1_P1_identity.csv,CASE_0666,CT_011,multi_entity_context_tracking,4,1,P1,identity,0,A,"{""A"": -1.1920922133867862e-06, ""B"": -13.625000953674316}",13.625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0667,CT_012,multi_entity_context_tracking,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -26.125}",26.125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0668,CT_012,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -11.312512397766113, ""B"": -1.2278481335670222e-05}",11.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0669,CT_012,multi_entity_context_tracking,3,1,P1,identity,0,A,"{""A"": 0.0, ""B"": -20.3125}",20.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0670,CT_012,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -3.9874706268310547, ""B"": -0.018720725551247597}",3.96875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0671,CT_012,multi_entity_context_tracking,3,1,P1,identity,1,B,"{""A"": -16.09375, ""B"": -1.1920928244535389e-07}",16.09375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0672,CT_012,multi_entity_context_tracking,3,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -26.71875}",26.71875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0673,CT_013,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -8.687668800354004, ""B"": -0.00016866691294126213}",8.6875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0674,CT_013,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -6.220739841461182, ""B"": -0.001989767886698246}",6.21875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0675,CT_013,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -8.843894004821777, ""B"": -0.00014423283573705703}",8.84375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0676,CT_013,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -2.0176751613616943, ""B"": -0.14267508685588837}",1.8750001192092896
OOF_M4_SENS_T1_P1_identity.csv,CASE_0677,CT_013,multi_entity_context_tracking,2,1,P1,identity,1,B,"{""A"": -10.875019073486328, ""B"": -1.8954096958623268e-05}",10.875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0678,CT_013,multi_entity_context_tracking,2,1,P1,identity,0,A,"{""A"": -0.11620324850082397, ""B"": -2.2099533081054688}",2.09375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0679,CT_014,multi_entity_context_tracking,0,0,P1,identity,1,B,"{""A"": -7.563019275665283, ""B"": -0.0005194983095861971}",7.5625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0680,CT_014,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -4.511047840118408, ""B"": -0.011047743260860443}",4.5
OOF_M4_SENS_T1_P1_identity.csv,CASE_0681,CT_014,multi_entity_context_tracking,0,1,P1,identity,0,A,"{""A"": -0.0007557396893389523, ""B"": -7.188255786895752}",7.1875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0682,CT_014,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -2.5500447750091553, ""B"": -0.08129486441612244}",2.46875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0683,CT_014,multi_entity_context_tracking,0,1,P1,identity,0,A,"{""A"": -0.0005886013968847692, ""B"": -7.438088417053223}",7.4375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0684,CT_014,multi_entity_context_tracking,0,0,P1,identity,0,A,"{""A"": -3.6954811548639555e-06, ""B"": -12.500003814697266}",12.5
OOF_M4_SENS_T1_P1_identity.csv,CASE_0685,CT_015,multi_entity_context_tracking,0,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -23.125}",23.125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0686,CT_015,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -14.343750953674316, ""B"": -5.960462772236497e-07}",14.34375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0687,CT_015,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -5.037759304046631, ""B"": -0.0065094102174043655}",5.03125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0688,CT_015,multi_entity_context_tracking,0,1,P1,identity,0,A,"{""A"": -0.09163712710142136, ""B"": -2.435387134552002}",2.34375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0689,CT_015,multi_entity_context_tracking,0,1,P1,identity,1,B,"{""A"": -12.531253814697266, ""B"": -3.576272320060525e-06}",12.53125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0690,CT_015,multi_entity_context_tracking,0,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -18.96875}",18.96875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0691,CT_016,multi_entity_context_tracking,1,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -23.3125}",23.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0692,CT_016,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -1.1368709802627563, ""B"": -0.38687101006507874}",0.75
OOF_M4_SENS_T1_P1_identity.csv,CASE_0693,CT_016,multi_entity_context_tracking,1,1,P1,identity,0,A,"{""A"": -0.001032772590406239, ""B"": -6.876032829284668}",6.875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0694,CT_016,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -4.32581090927124, ""B"": -0.013310973532497883}",4.3125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0695,CT_016,multi_entity_context_tracking,1,1,P1,identity,1,B,"{""A"": -13.468750953674316, ""B"": -1.4305104514278355e-06}",13.46875
OOF_M4_SENS_T1_P1_identity.csv,CASE_0696,CT_016,multi_entity_context_tracking,1,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -22.375}",22.375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0697,CT_017,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": -1.1920928244535389e-07, ""B"": -16.0}",16.0
OOF_M4_SENS_T1_P1_identity.csv,CASE_0698,CT_017,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -7.563019275665283, ""B"": -0.0005194983095861971}",7.5625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0699,CT_017,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": -7.259582343976945e-05, ""B"": -9.531322479248047}",9.53125
OOF_M4_SENS_T1_P1_identity.csv,CASE_0700,CT_017,multi_entity_context_tracking,4,1,P1,identity,0,A,"{""A"": -3.2186455882765586e-06, ""B"": -12.65625286102295}",12.65625
OOF_M4_SENS_T1_P1_identity.csv,CASE_0701,CT_017,multi_entity_context_tracking,4,1,P1,identity,1,B,"{""A"": -7.438088417053223, ""B"": -0.0005886013968847692}",7.4375
OOF_M4_SENS_T1_P1_identity.csv,CASE_0702,CT_017,multi_entity_context_tracking,4,0,P1,identity,0,A,"{""A"": 0.0, ""B"": -19.1875}",19.1875
